"Numero De Parte","Descripci?n","Subinventario","Ubicaci?n","Cantidad Disponible",
"204902","CLICHE QMT42VP6DX KENT","MFG","308.E.24","1",
"818193","S22PSQ","MFG","308.B.62","46",
"816256","S4BA-CASCADE-3-M12M8","MFG","308.B.73","1",
"819566","BC-M8F3-M8M3A-24-3","MFG","307.U.64","20",
"45166","S30S2P6LPQ","MFG","307.W.40","1",
"805129","S22AMTSWXDQ","MFG","308.P.33","29",
"87739","MAR2432NX485Q","MFG","311.A.34","1",
"809029","SLLCE14-980-S","MFG","311.C.20","4",
"71802","LX24EQ","MFG","311.J.12","12",
"807475","WLS27PXRGBW1130DSKQ","MFG","311.K.32","31",
"806645","WLB72BZCW1200DACT","MFG","311.F.41","60",
"205528","MODULE ASSY Q4X 500MM DISCRETE 70C LASER","MFG","308.V.35","6",
"804981","TL5010ALSKQ","MFG","308.T.27","3",
"801980","PGIRS66U-40","MFG","304.H.23","88",
"24976","IA.83.3ST5ETA","MFG","304.M.35","3",
"79872","MQDC20SS-506","MFG","303.C.35","33",
"818399","BCP-M12LF5-M12LM5-14-0.5","MFG","303.D.33","33",
"810934","K90PLKQP","MFG","303.F.23","6",
"807331","SMBQ120P10D","MFG","303.F.31","7",
"813562","S15LGRPM8Q3","MFG","303.I.12","767",
"815548","BR-M23F12F13-0.5","MFG","303.J.15","28",
"75028","SLM30B6QPMA","MFG","304.B.11","13",
"817146","1034612","MFG","304.C.12","22",
"71225","SLSR14-900Q8","MFG","312.H.14","9",
"91094","S18-2VPFF100-2M","MFG","305.F.32","4",
"206165","CDS EU 4 M ST 0.08 DSM4X22 2 G N B 0.20 20 6 4.50","MFG","305.F.64","80",
"72504","MAR6016NX485Q","MFG","310.H.10","18",
"31976","TL50HRYGAQ","MFG","305.C.63","1",
"25237","MBC-3","MFG","305.H.42","3",
"97760","PBCAT26UM3TA-VL","MFG","305.K.62","28",
"38510","T18VP6UR","MFG","305.L.27","11",
"61676","QS186EBQ","MFG","305.L.55","9",
"38474","Q45BB6F W/30","MFG","305.L.60","1",
"807399","BWA-HW-067","MFG","305.M.17","25",
"818362","Q2FAN3FF30-2M","MFG","305.M.40","25",
"804016","PGIRS66U-15","MFG","305.M.62","13",
"51950","WIRE 11058 RED 003.0 B Y0.125 Z0.125","MFG","305.P.42","5",
"214346","CA 116211 0.27m B43 C3 D5 E3 METRIC","MFG","305.P.45","1",
"813272","TL15A2Q","MFG","305.P.53","2",
"66441","QS18VN6WQ7","MFG","305.Q.20","1",
"78204","Q20NRQ5","MFG","305.Q.61","6",
"129213","COVER ASSY K50 EZ-LIGHT 2NDGEN","MFG","305.U.40","21",
"172768","TRANSFORMER SMD SWITCHING 3 WINDINGS .36A OUT","MFG","305.U.61","295",
"39005","LEDS50PFK","MFG","305.W.46","8",
"808655","QM30VT2-QP-808655","MFG","305.Y.23","3",
"801195","QS18VN6AF100-801195","MFG","305.AB.20","3",
"17356","IT23SM600","MFG","308.AA.45","1",
"216415","COB ASSY VS2C PNP LO GEN2 B140019 PA-24 .020 INCH THICKNESS","MFG","307.AA.17","12",
"820031","Q2FRN2FF10-2M","MFG","302.AC.42","4",
"44130","Q45UBB63DAQ6","MFG","302.AD.11","5",
"20538","M18WXXPQ","MFG","302.AD.30","13",
"814826","WLB72IZCWH1200E25RABKQPB1","MFG","301.V.21","6",
"76553","DS18VP6LPQ7","MFG","308.AC.33","2",
"97540","Q4XFULAF110-Q8","MFG","308.AD.64","7",
"815002","PGPC150PSIG-C-I-Q","MFG","302.AF.42","12",
"91342","TL50CGRQ","MFG","300.I.34","6",
"10271","K30LGRWPQ","MFG","300.K.61","15",
"805069","WLS28-2CGR-710DXQ","MFG","312.M.12","8",
"7700660","RO20m-BT18-VP6X2","MFG","408.O.21","2",
"69688","11-G484-30","MFG","302.T.14","1",
"62566","LED RED SIDELOOKER C-PREP (227247) L A0.573","MFG","302.W.15","200",
"34924","T18RW3D","MFG","302.Z.40","20",
"140792","SCREW 2-56X.4375 SHCS","MFG","302.E.15","500",
"74820","BENC-L","MFG","302.G.17","1",
"50935","AP18SRN","MFG","302.J.50","19",
"818844","BC-M12M4Z-YE18-5","MFG","302.Q.60","10",
"805927","K50PTCAMGRY3Q","MFG","302.AY.72","90",
"18897","K50LGRBNQ","MFG","302.AP.40","13",
"806276","QM30VT2","MFG","300.P.11","84",
"817501","K50PTCD4UI5Q","MFG","300.P.50","34",
"804586","TL50YR1Q","MFG","300.S.43","18",
"817498","K50PTCD4PICKQ","MFG","302.AV.62","35",
"16944","CL50WXXPQ","MFG","302.AY.42","4",
"7700546","LO2L40m-Q45-ANP6X2-H1151","MFG","306.A.10","7",
"816281","BC-M8F4-M8M4-24-3.1","MFG","306.AC.57","6",
"38668","Q45BB6FPQ5","MFG","306.C.25","2",
"25972","SE61RMHS","MFG","306.D.24","16",
"96861","K70ANT2GRCQ","MFG","306.Z.43","2",
"30239","SMA30PELB W/30","MFG","306.U.35","3",
"157415","WIRE 11024 WHT 003.00 B Y0.125 Z0.300","MFG","306.U.42","239",
"49234","QMT42VP6FF1000Q","MFG","306.W.41","3",
"806781","VSM-2S4APD20-2M","MFG","306.J.46","20",
"814862","STP-M8M-M12DM-0.5","MFG","306.M.31","14",
"810188","MQDEC-815SS","MFG","303.I.35","36",
"37248","Q45BB6LL","MFG","306.N.33","1",
"212545","ENDCAP CABLE SNAP LEGS TTR","MFG","305.P.55","79",
"73092","QS30FF600Q","MFG","204.X.22","488",
"116178","HOUSING/STRAIN RELIEF QS18 YEL ASSY POT NO LOGO","MFG","308.E.16","140",
"819452","BC-M12M4Z-18-5","MFG","303.F.41","10",
"810585","WLH50SWSSQ","MFG","303.I.41","4",
"809933","WLS15PXRGB0360DSSQP","MFG","311.F.29","122",
"816145","WLB32PEX570QP","MFG","311.I.26","3",
"70448","SGSA3-S400","MFG","311.K.29","1",
"87805","WLS28-2CW570XPBQ","MFG","312.G.37","14",
"811212","EA5R2100XK2Q","MFG","315.A.19","10",
"94277","WLS27XW570DSQ","MFG","316.F.41","180",
"72425","SLSCR30-450Q8","MFG","314.C.36","1",
"31654","Q85VR3D-T9","MFG","304.K.05","26",
"817403","R50-M12LM5-M12LF5-2M12F5-P13","MFG","304.J.43","12",
"86156","S22DLGRBP","MFG","304.M.42","16",
"44259","HOUSING D11 EZ STD LFT SIDE PP","MFG","302.DD.42","840",
"226152","CA 109674 2.12m B35 C13 D51 E3 METRIC 5 WIRES W/SHIELD","MFG","303.E.09","33",
"818318","ESS-V01280-2900-BE","MFG","200.P.30","850",
"29101","BOX 8 1/4X 1 3/4X 13 1/4 PRTND PRINTED BOX","MFG","202.Y.31","225",
"30711","MBCC-412RA","MFG","204.U.30","250",
"88505","MBCC-4166","MFG","204.Q.41","34",
"182107","ENCLOSURE Q240 BASE","MFG","205.O.31","325",
"817911","S15YA4-M124-M124-1","MFG","202.V.12","24",
"96330","MQDC-WDSS-0815","MFG","201.T.14","125",
"24932","DELPEF-41D","MFG","201.W.13","100",
"12974","BRT-60X40IP69K","MFG","201.Y.15","110",
"804487","MQDEC3-503SS","MFG","203.W.20","203",
"63189","QS18VP6DQ5","MFG","203.J.12","64",
"58979","BRT-84","MFG","204.W.01","2597",
"42208","SSA-EB1PL1-13","MFG","204.J.13","55",
"71429","PKG6Z-.5","MFG","204.O.14","243",
"12935","ED1G-L21SMB-1N","MFG","206.Q.10","123",
"810627","S15C-CT-MQ","MFG","206.T.11","219",
"811069","SI-GL42DS10-21","MFG","205.W.14","15",
"815386","BC-M23F19-M23M19-1822-10","MFG","207.K.01","169",
"93950","PIAT43TSL5TA-VL","MFG","209.H.03","130",
"816611","BY-M12M8-2M-2M12F8-0.3-C816611","MFG","209.H.13","108",
"818244","BC-M12F4-G22-2-HF20","MFG","208.L.15","65",
"59164","SM30CC-330RA","MFG","208.U.01","176",
"814948","BC-M12F4-M12M4-22-1","MFG","210.U.04","184",
"57976","CA 09459 0.48m B32 C4 D10 E5 METRIC","MFG","210.V.05","396",
"58978","BRT-80X50C","MFG","211.K.12","873",
"811056","SI-GL42DM11-11","MFG","211.P.13","41",
"93894","LQMAC-310","MFG","211.Q.05","378",
"19862","PKG4M-410-MQDEC-19862","MFG","200.K.24","87",
"812078","210-00624","MFG","200.H.24","47",
"17355","IT23S","MFG","200.Q.25","20",
"815156","BC-M12F5A-22-8","MFG","203.J.24","10",
"806013","MQDC2S-1706","MFG","203.P.21","236",
"18317","SOP-E12-150AC","MFG","201.O.24","74",
"815543","BR-M23F19F13-1","MFG","201.P.23","192",
"818247","BC-M12F4-G22-10-HF20","MFG","202.U.22","1",
"86019","MQDC1-501.5RA","MFG","203.G.23","416",
"811460","MQDC-415-GYNRA","MFG","205.L.25","14",
"92411","TL70GYRACT","MFG","205.V.25","10",
"72509","MAQDC-815","MFG","206.M.00","778",
"32266","SCREWDRIVER","MFG","204.T.22","286",
"803200","WLB32ZCWW570EPBQMB","MFG","313.I.13","3",
"71227","SLSR14-1200Q8","MFG","314.G.15","1",
"808052","EA5E450QP-808052","MFG","314.A.31","1",
"802044","WLS27CWGRXX3-1130DS24Q","MFG","314.F.30","2",
"54854","CARTON 18X10X6 (F-65)","MFG","317.B.15","71",
"86861","WLC60XW340AQ","MFG","317.I.11","14",
"63480","SSM-1275-S","MFG","317.C.50","8",
"812378","S4BE30-600-S","MFG","317.E.10","3",
"138925","GASKET END CAP UNSEALED LINEAR ARRAY","MFG","307.B.44","27",
"26667","K50BCLXYX2PQ-26667","MFG","307.B.47","1",
"134314","O-RING M8 FEMALE STRAIGHT","MFG","307.I.43","500",
"803426","VS8EANLAF70Q","MFG","307.P.42","18",
"50441","PCB ASSY MA .5 SP E OPTIC B3863 PA-4","MFG","307.T.35","12",
"75268","T30UDPBQ-CRFV","MFG","307.Q.15","3",
"13398","SMBVSM4","MFG","307.L.45","29",
"815000","PGPS50PSIG-C-I-Q","MFG","307.W.55","1",
"817702","BC-M12F4-M12F4-22-1","MFG","308.F.34","15",
"78983","K50LGRX7P","MFG","308.F.47","5",
"256427","TERMINAL BLADE FEMALE 14-16AWG TIN PLATED REEL","MFG","308.H.23","50",
"804622","K30ABT2XRH","MFG","308.D.46","3",
"17721","BWA-9O5-C","MFG","308.E.35","34",
"97346","LCF08LEVMP","MFG","308.L.53","2",
"803441","VS8APFF15","MFG","308.J.51","3",
"25076","SSA-EB1MP-22ED1Q8","MFG","308.J.57","2",
"809585","SLLVR23-420-S","MFG","311.K.20","17",
"811647","TTR483RNSA7T-1.0Q3-CTR-H1","MFG","312.A.14","7",
"79572","QS18ANWLVQ2","MFG","308.S.57","1",
"813590","R45C-RSDG-UQ","MFG","308.T.17","17",
"21327","IR26SMCSC","MFG","308.T.43","3",
"03711","PCB RAW Q40FF/LP DC PNP TH-0.031 IN PA-8","MFG","304.L.21","40",
"180775","BARRIER END CAP WLB92","MFG","303.D.24","25",
"215239","PCB RAW Q4X HIGH RES ANALOG I/V ADD ADHESIVE GEN 5 PA-2","MFG","303.H.21","262",
"230619","PCB ASSY TL70 BASIC IND SEG BLUE B230614 TH-0.062 IN PA-3","MFG","304.B.21","3",
"96071","WLS28-2CWW1130DSQ","MFG","312.H.12","1",
"35763","SMA30SELMHSQDC","MFG","305.C.20","1",
"132546","LENS 15mm X 4.5mm DBL-CONVEX DIAMETER","MFG","305.S.55","20",
"812094","TL50GBYKQ","MFG","305.G.54","2",
"75802","T18SN6R-75802","MFG","305.I.41","2",
"814415","Q5ZKLAF2000-Q8-TMUTE","MFG","305.K.40","2",
"128013","CONN 3/4IN CONDUIT 90 DEG SQUEEZE TYPE ZINC","MFG","305.M.27","30",
"35344","SWITCH SMD SELECTOR SPST 4MM","MFG","305.M.42","500",
"48659","M18SP6LPQ","MFG","305.N.23","7",
"143959","FILTER BLUE BANDPASS UV BLOCK 470 nm IMAGE INSPECTION SENSOR","MFG","305.R.11","3",
"86441","QS186EV","MFG","307.Y.32","10",
"78882","APQ20-0.5V","MFG","305.U.47","124",
"802174","FLTR635-34","MFG","305.X.51","4",
"817569","S15A-F513XX-M2X3X1-Q-CANPGM","MFG","305.Y.63","12",
"109279","CONN 3 PIN FEMALE WAGO","MFG","305.Z.41","110",
"76879","D10BFPQ-76879","MFG","305.Z.57","18",
"27587","TL50BLY1","MFG","305.AB.54","2",
"85850","DQ12RB6FF30Q5","MFG","308.Z.56","1",
"94684","SA-TL70RL50X150X2","MFG","308.AA.64","4",
"64398","IMT.756.6S-HT","MFG","308.X.47","2",
"63418","WCT1","MFG","308.AD.72","9",
"78382","BWA-QD5.5","MFG","302.AH.12","2",
"27298","SM2A30PRLQD","MFG","300.A.43","15",
"813995","TL50B-BYRAQ","MFG","300.D.73","1",
"85064","XS26-2DE","MFG","300.E.20","3",
"813208","Q5XKLAF2000-Q8-JAMDEM","MFG","300.E.30","10",
"814214","K100B-BLWQ","MFG","300.B.80","6",
"808274","TL50P3AOSIQ","MFG","300.C.74","6",
"29244","K80FDLGXXPQ","MFG","300.H.10","15",
"806183","K50PTFKQP","MFG","300.H.20","12",
"803088","DF-G2W-KD-Q5","MFG","300.J.64","3",
"806667","TL50P1Q","MFG","300.K.40","1",
"81417","K50LGRBP","MFG","300.L.14","14",
"815277","QM30VT3-MQP","MFG","300.M.40","18",
"807524","PTL110S-FF100L-QPS150","MFG","300.M.63","13",
"212904","WINDOW EXTRUSION WLB72 INSPECTION 2406mm","MFG","312.M.23","50",
"195502","LIT QS18EXLPC QUICK START GUIDE","MFG","408.F.47","80",
"24594","IT.7512TMSSM2.5","MFG","408.H.25","8",
"7700627","EOIR20m-BS18-6X-H1141","MFG","408.K.33","11",
"803546","S22LGXXP-803546","MFG","408.Q.67","51",
"814983","Q5PVDFCN-Q8","MFG","302.AA.12","1",
"96602","K30APT2XRF2QP","MFG","302.AB.11","6",
"816123","K50CL2RGB7Q-816123","MFG","302.AB.41","5",
"203866","PCB RAW QS18 DVS ASIC B TH-0.031 IN PA-14","MFG","302.AC.10","140",
"73042","QS18VP6LDQ","MFG","302.V.16","1",
"83481","EZA-MBK-83481","MFG","302.V.20","9",
"803145","SA-E12M30-803145","MFG","302.AJ.31","2",
"818859","BC-M12F4ZA-YE18-5","MFG","302.AJ.61","10",
"812707","BWA-QM30CAB-MAG","MFG","302.B.13","9",
"19749","LMBEDS","MFG","302.K.50","1",
"800767","QS18VP6DL","MFG","306.AA.34","10",
"816444","K50APT2GRYF2Q-816444","MFG","306.AB.43","6",
"70253","QS186LEQ8","MFG","306.D.42","31",
"86840","HARDWARE PACKET QS18 NO LOGO NO MODEL NUMBER","MFG","306.G.32","11",
"67556","APQS18-040V","MFG","306.G.57","21",
"56889","T30UHPAQ","MFG","306.H.35","8",
"71877","QS18VP6FF50Q","MFG","306.R.30","2",
"812198","ACC-SMBOPSTN3A LABELS","MFG","306.S.35","73",
"28736","QM26VPAF200Q5","MFG","306.K.65","38",
"97770","PBAT26UTA-VL","MFG","306.M.17","49",
"34462","PKW4Z-2","MFG","306.O.17","36",
"91690","LE250UQP","MFG","306.Z.57","1",
"244051","LS2TR30-1500Q8 EZS TYPE2 R SUB TRIP 30mm X 1500mm NO PACKAGE","MFG","311.J.15","1",
"34167","SM303E W/30","MFG","201.P.22","15",
"806645","WLB72BZCW1200DACT","MFG","314.F.41","100",
"27538","K50AK2QPMA W/1M","MFG","303.E.05","16",
"73642","ESL-30/60-10","MFG","303.G.43","82",
"73687","BRT-30X20M","MFG","303.J.05","1113",
"816926","BWA-SP-30W-MTGBCKT","MFG","311.F.27","4",
"806968","WLS15CGR0920DSQP","MFG","311.B.27","5",
"811211","EA5R1800XK2Q","MFG","312.H.18","3",
"61898","SSM-975","MFG","315.C.41","9",
"809085","SLLE23-1260-S","MFG","316.D.27","1",
"812380","S4BE30-900-S","MFG","316.D.29","21",
"810488","LEDV405LA1160XP6-XQ-810488","MFG","312.L.26","5",
"88005","WLS28-2XW570DXQ","MFG","314.A.29","20",
"64106","BMHL6G-64106","MFG","314.B.18","1",
"95961","WLS27XWW710DSQ","MFG","311.M.28","11",
"814575","BR-M12PT8","MFG","304.F.42","53",
"219432","INSERT PKG TTR END CAP","MFG","304.D.05","520",
"85580","LQMAEC-306SS","MFG","202.H.00","796",
"817009","BCD-M12DM-5","MFG","202.K.00","96",
"76644","MQDMC-515","MFG","201.K.31","1500",
"809634","STPF-M12-820","MFG","203.V.40","339",
"807084","K50BCL-KIT-807084","MFG","204.J.30","33",
"58979","BRT-84","MFG","205.S.31","3331",
"17844","IR23SM600","MFG","306.M.00","4",
"34158","SM306EQ","MFG","200.W.12","20",
"814645","BR-M12F8F9-1","MFG","201.L.10","520",
"804488","MQDEC3-506SS","MFG","202.H.01","1536",
"812077","210-00596-30M","MFG","201.S.15","24",
"44714","ECAD9-100","MFG","201.Y.11","15",
"55976","T30UIPA W/30","MFG","203.G.13","6",
"804795","QDEG-1275E","MFG","205.O.01","50",
"818986","CSB-M12415M12415","MFG","207.R.11","124",
"72484","MQVR3-506","MFG","209.R.11","26",
"814959","BC-M12F4A-22-8","MFG","209.J.02","78",
"70895","MQDC-860","MFG","209.K.03","62",
"803564","TL70YBRGALQ","MFG","210.N.10","9",
"17000","SI-LS42WSG","MFG","210.P.04","52",
"12937","ED1G-L20MB-1N","MFG","211.S.05","39",
"814758","S15A-M12M4M8F4","MFG","211.V.02","154",
"802627","T18-2VPLP-9M","MFG","211.J.12","9",
"73151","QS18UNAQ8","MFG","200.T.23","74",
"816569","R95-8M125-C2-D24","MFG","203.I.22","13",
"17720","SMB700SS","MFG","203.S.24","40",
"806670","TL50P4Q","MFG","204.L.25","7",
"65500","QS18VN6AF100","MFG","202.K.21","9",
"75273","CSB-M1241M1241","MFG","205.M.25","39",
"818702","BCP-M12KF3-M12KM3-14-10-WRW","MFG","208.M.30","48",
"815932","BCP-M12LF5-M12LM5-14-20","MFG","206.X.00","72",
"214687","INSERT PKG TTR 10 PACK","MFG","207.N.31","600",
"814647","BR-M12M8R9-0.5","MFG","205.I.23","1381",
"802050","WLS15CWW0360DSC2","MFG","204.R.25","6",
"803905","WLS28-2CGR-1130L25SQ","MFG","313.H.35","2",
"87748","WLS28-2CW430X","MFG","313.I.14","7",
"81154","QDE-8100DRA","MFG","210.H.00","23",
"817583","TTR229APZA3A-1.0Q3-CTR-SPAR100","MFG","317.I.21","198",
"806529","S22AMTSWXDT","MFG","307.A.50","4",
"174573","CLICHE VTBP6RL KENT","MFG","307.G.30","1",
"805895","Q20PAF200Q7","MFG","307.I.32","15",
"11514","S30SP6R W/50","MFG","307.C.61","1",
"818700","BC-M8F3A-M8M3-24-0.2","MFG","307.D.24","6",
"800766","QS18VN6DLQ8","MFG","307.J.22","3",
"807799","HFDMN-LOCK","MFG","307.J.34","55",
"81162","BF1801A-12060","MFG","307.K.25","3",
"802477","IR13ST5AL7.6","MFG","307.P.57","5",
"17246","BM.752PMA.25","MFG","307.R.43","3",
"33174","SMA30PELC W/30","MFG","308.E.70","2",
"807588","TL50YAOSIOT","MFG","308.N.65","3",
"03732","PCB RAW Q40LP/FF DC NPN TRANS IMM TH-0.031 IN PA-8","MFG","308.I.31","120",
"20124","IT215S","MFG","308.J.60","4",
"818033","SMBB25AP","MFG","308.W.65","15",
"74697","LEK5","MFG","304.D.34","104",
"70045","PVA100P6EQ W/6IN","MFG","304.E.32","56",
"25757","DX80N9X2S-PB1","MFG","304.I.21","12",
"48895","PCB ASSY FIX RELAY MODULE TEST II B3833 TEST FIXTURE","MFG","304.M.15","18",
"29591","IVURDM-QDK-830","MFG","304.C.32","6",
"71256","SLSR30-1350Q8","MFG","310.B.11","12",
"809745","WLS70ZCW1200DAQM","MFG","310.H.13","7",
"05150","DIODE SMD SOD80C ZENER 24V 0.05UA","MFG","305.A.55","2220",
"19459","TL50HYRQ","MFG","305.B.61","4",
"78685","MAQDC-830RA","MFG","305.C.46","3",
"66448","QS186EBQ8","MFG","305.C.50","11",
"816286","BC-M8F4-M8M4-24-2.2","MFG","305.D.14","5",
"802673","T18-2VNFF150-Q8","MFG","305.I.42","9",
"807432","Q20PDVSQ7","MFG","305.J.16","5",
"112233","CONN 3 PIN UN-LOADED UN-LOADED RECEPTACLE CUST SPECIFIC","MFG","305.J.55","45",
"120159","O-RING AS-030 VITON 75 50","MFG","305.N.31","100",
"179406","HEADER 10 PIN 2MM 2 ROW 1.62IN TW STYLE","MFG","305.N.40","93",
"819095","S15C-MGN-KQ-LI","MFG","305.P.57","4",
"819504","Q2FAP3FF15-Q5","MFG","305.Q.47","72",
"79594","QS18APWR","MFG","307.X.23","4",
"49835","BRACKET RMB50 MTG/REFLECTOR","MFG","305.Z.31","3",
"36507","SMA30SELMHS","MFG","305.AA.16","3",
"814481","SCx-E-TCC","MFG","305.AA.44","1",
"02708","S18UIAR","MFG","307.AA.11","3",
"80474","T30UXUC","MFG","307.AA.34","9",
"60384","SLE10B6V W/30","MFG","307.AB.64","1",
"817269","LMBSD50-180S","MFG","302.AC.30","23",
"85130","K30APTGRCQ","MFG","308.AD.21","3",
"818509","BC-M8F4-M12M4-24-0.5","MFG","308.AD.62","8",
"29411","S18SP6L","MFG","302.AF.40","10",
"809391","LTF12KC2LD-CNQZ01","MFG","300.C.50","13",
"72385","SLSP14-1050Q88","MFG","315.B.10","5",
"97868","K70LWPQ","MFG","300.I.50","8",
"68630","PBCT215U","MFG","300.K.52","19",
"802506","TL70ZY","MFG","300.K.73","12",
"815081","S15C-DTMS-MQ","MFG","300.L.13","38",
"78265","STBVP6-RB1Q8","MFG","311.M.20","4",
"97847","WLB32ZC1130EMQM","MFG","312.M.15","1",
"244479","SHRINKTUBE PRE-CUT 5/8 INCH D x 5/8 INCH L POLYOLEFIN BLUE 2:1 RATIO","MFG","408.B.49","1762",
"118208","PANEL DIN MOUNT END SEC. EPDP","MFG","408.B.51","2",
"807827","Q12AB6FF50-807827","MFG","408.H.41","6",
"72592","CSE-M124M1241","MFG","408.K.66","23",
"78163","Q20PFF150 W/30","MFG","408.F.60","2",
"97763","LE250KQ","MFG","302.V.30","5",
"803281","LTF24KC2LDQP","MFG","302.I.16","2",
"809297","TL50P2ALSCQ","MFG","302.N.60","7",
"25285","SMB900","MFG","302.R.40","22",
"73475","PVD100QNA-73475","MFG","300.T.24","30",
"807530","PTL110S-FF200T-QPS150","MFG","302.AR.51","12",
"812790","K50PTKAQ","MFG","302.AU.51","23",
"63079","VS2AP5CV30Q","MFG","302.AX.50","258",
"78925","K30LGRYPQ","MFG","302.AX.64","219",
"815070","K30APT2YRF2Q","MFG","306.A.12","8",
"60381","SLE10B6VQ","MFG","306.A.46","6",
"75223","QS18EN6DVQ8","MFG","306.AB.50","11",
"86290","DF-G1-PR-Q7","MFG","306.B.53","4",
"88167","K50APTRWBF2Q","MFG","306.B.54","2",
"818249","BC-M12F4A-G22-1-HF20","MFG","306.C.31","12",
"96616","K30APT2FGXDQP","MFG","306.Y.54","3",
"815217","THS30CM-2K","MFG","306.V.16","10",
"806831","VSM-2M5AND20-Q3","MFG","306.N.31","15",
"207341","PCB RAW Q20 DVS ASIC B TH-0.031 IN PA-21","MFG","306.N.54","168",
"90472","WLS28-2XW570SPWMQ","MFG","312.I.14","5",
"813175","QM42-DPS5-1Q","MFG","300.T.64","7",
"95974","WLS27XG285DSQ","MFG","315.A.25","3",
"809488","LMBWLS70T","MFG","303.D.41","4",
"56505","DEE2R-84D","MFG","303.H.44","5",
"147055","PCB RAW S18U CURRENT ROUTED TH-0.031 IN PA-9","MFG","303.I.40","234",
"90479","WLS28-2CW430XPWMQ","MFG","311.C.28","17",
"96095","WLS27CWR-850DSQ","MFG","312.F.36","14",
"808944","SLLR40-420-S","MFG","314.H.16","5",
"126016","EA5E300Q EZA EMTR SUB-ASSY","MFG","315.D.39","1",
"809002","SLLR23-770-S","MFG","313.G.39","10",
"220886","EA5R2100XK2Q EZA RCVR SUB ASSY","MFG","314.C.39","6",
"29700","LEDWLB870XW6-XQ","MFG","311.M.37","1",
"806393","SI-RFSL-UP8","MFG","304.A.09","138",
"801688","K50ABT2WGHQ","MFG","304.J.08","9",
"812743","RLS27XW850SQP","MFG","316.H.37","4",
"71818","LX27RQ","MFG","316.I.36","2",
"79986","PKG4M-2/CS","MFG","408.C.70","37",
"13383","VSMQAP6CV20","MFG","305.Z.17","23",
"72483","BRT-35X35BM","MFG","200.W.00","3866",
"813490","PKG6M-2.1-PKG6M","MFG","201.K.00","1162",
"82783","RDLP-850DB","MFG","202.K.40","275",
"90736","IVU2PTGR12","MFG","205.X.00","22",
"813463","M12D-M12D-4M","MFG","205.R.31","1154",
"817271","LMBSD50MAG","MFG","201.M.11","103",
"810084","SMBARP30HD","MFG","200.H.01","3",
"72930","EZA-ADR-2","MFG","200.I.15","1795",
"806009","CSB-M121701USB02M121702","MFG","200.M.11","92",
"818580","BC-M23F19S-M23F19S-1822-4.5","MFG","202.T.15","22",
"14333","RP-LS42F-25LE ROPE PULL SAFETY INTERLOCK","MFG","201.U.14","65",
"817008","BCD-M12DM-2","MFG","204.X.20","91",
"19835","SSA-EBM-12EAAQ12OTBBK50C","MFG","205.K.11","3",
"54989","PSDINA-24","MFG","204.J.12","15",
"79988","PKG4M-9/CS","MFG","204.M.11","64",
"818275","BC-M12F4A-M12M4A-G22-5-HF20","MFG","204.O.11","16",
"35617","MQD9-415","MFG","205.R.20","33",
"804350","LQMAC-316","MFG","205.U.20","251",
"46745","RP-QM90F-100L SUB ASSY ROPE PULL SAFETY INTERLOCK","MFG","207.G.10","12",
"47359","SM30CC-330","MFG","209.N.05","138",
"42168","S18-2VPDL-Q5","MFG","209.M.14","299",
"240009","QD ASSY M12L 5 PIN MALE PCB EDGE MOUNT","MFG","208.L.05","2400",
"820150","BC-M12F4-22-20-SF","MFG","210.X.05","4",
"72336","DEE2R-525D","MFG","210.W.02","40",
"80794","RDLP-850D","MFG","210.W.03","30",
"815149","BC-M12F5-M12M5-22-2","MFG","211.R.04","66",
"74765","PVD225 W/30","MFG","211.V.10","3",
"813805","BC-M8F3-M8M3-24-0.5","MFG","211.H.01","87",
"166761","PAD TRANSFER 3.25 DIA RUBBER AT TOP X 2.62 HEIGHT KENT PAD PRINTER","MFG","200.P.21","2",
"815841","BC-M23F19A-1822-10-SFP","MFG","200.I.22","50",
"18142","DX80N9X2S-P5","MFG","203.O.24","9",
"812473","SG-TL70P-RGB","MFG","203.Q.25","67",
"79819","K50DS","MFG","201.M.25","115",
"58856","SI-QS-SSA-3","MFG","202.V.25","329",
"19106","K50LGXASXPQ","MFG","208.V.00","418",
"214687","INSERT PKG TTR 10 PACK","MFG","206.T.30","440",
"808974","SLLCR40-630-S","MFG","314.G.21","11",
"89863","SLLP40-1190","MFG","314.B.34","3",
"811449","TTR608RPSC4G-2.0Q3-CTR","MFG","313.B.10","7",
"817839","TTR880RPSF10T-1.0Q3-145","MFG","313.D.10","50",
"77806","STBVP6-RB1E02","MFG","317.C.24","10",
"816249","S4BA-CASCADE-2","MFG","317.E.31","8",
"7700657","EOIR20m-BT18-6X-H1141","MFG","307.C.40","11",
"94002","CL50GRXAP-94002","MFG","307.C.56","2",
"78641","K50LXRXPQ","MFG","307.I.57","6",
"233421","BUZZER STEADY TONE 85DB @ 30CM 70MM WIRE","MFG","307.E.30","85",
"808492","S18-2VNFF50-2M-808492","MFG","307.P.25","10",
"77283","R58ECRGB1Q-77283","MFG","307.T.12","1",
"812579","TL15BGYRQ","MFG","308.D.11","1",
"138163","WIRE 110017 BRN 1.25 C Y0.1 Z0.1","MFG","308.G.52","861",
"51919","PVA300P6RQ","MFG","308.G.72","1",
"813319","Q2XRBR-Q5","MFG","308.B.31","47",
"807082","SMBBR-807082","MFG","307.U.47","9",
"61660","QS18VP6W","MFG","308.M.42","1",
