"Numero De Parte","Descripci?n","Subinventario","Ubicaci?n","Cantidad Disponible",
"219626","CORDSET LPM SERIES POWER AND ETHERNET CORDSET RIGHT ANGLE M16 14-PIN FEMALE CONNECTOR TO RJ45 CONNECTOR AND FLYING LEADS 15 M (50 FT) LENGTH","NFG","90.J.05","2",
"66461","QS18VN6RBQ8","NFG","94.L.05","1",
"813249","BCEE-SX671P-VP-3M","NFG","97.K.02","19",
"805294","SMBAMSQ5XP","NFG","97.K.05","16",
"19399","CNXDCND","NFG","97.J.03","3",
"95292","Q4XTBCOD300-Q8","NFG","93.J.03","3",
"806009","CSB-M121701USB02M121702","NFG","90.L.04","8",
"67551","APQS18-020","NFG","90.C.06","88",
"813518","BCEE-SX671C-VN-1M","NFG","90.E.01","16",
"43408","S18SN6LQ-43408","NFG","90.E.04","1",
"800528","LV463I.XR7/4TV-150-M12","NFG","87.A.03","20",
"809340","TL50B-GYRQBSZ","NFG","87.D.03","19",
"72480","BRT-35X35B","NFG","88.C.05","250",
"94306","DEE2R-88D","NFG","88.D.05","21",
"73309","LEDRR62X62W","NFG","88.E.04","6",
"817864","BTM00-A0E0H0-1H5P80E0","NFG","89.A.05","2",
"25551","SSA-MBK-EEC2","NFG","89.C.02","15",
"814316","BSCAB-PIO-F05","NFG","89.D.02","23",
"90813","TCNM-AD-1214","NFG","89.E.06","6",
"803270","DEE8-43.3D-803270","NFG","89.G.04","74",
"802815","QS18EK6LPQ8","NFG","92.A.04","10",
"804095","RSD1QP","NFG","93.A.05","39",
"71434","LEDIB70X70W","NFG","77.C.03","1",
"12976","PKG3M-5","NFG","57.D.02","85",
"91491","iPW-A24035","NFG","57.P.03","99",
"89696","SLLP23-770P88","NFG","58.B.02","2",
"807394","BWA-QM30-FMSS","NFG","58.H.02","550",
"85757","BC-MAF4-18-30.5","NFG","58.L.03","29",
"47814","MQDC1-530","NFG","77.D.07","4",
"87649","DF-G3IR-PS-Q5","NFG","94.C.06","1",
"54273","QT50R-EU-RH","NFG","94.F.01","5",
"87918","S18DLHBQP","NFG","95.B.06","1",
"71963","QS18VP6FQ5","NFG","104.H.02","2",
"77098","Q12RN6RQ3","NFG","104.H.05","1",
"7700849","RO25m-BS18K-VP6X2","NFG","104.J.03","2",
"117399","PCB ASSY QS30 E UNIV PS B116228 TH-0.062 IN PA-8","NFG","100.B.02","640",
"801395","QS18VP6AF100Q5-801395","NFG","102.C.05","3",
"61636","QS18VP6LV","NFG","103.B.02","179",
"70255","QS186LE10Q8","NFG","103.G.03","1",
"7700845","DO750-BS18K-VP6X2","NFG","103.G.06","2",
"95602","M18-4NAES-2M","NFG","103.H.05","4",
"804734","QS18VN6CV20Q5","NFG","105.G.06","5",
"76557","DS18VP6LPQ5","NFG","105.J.05","6",
"800614","M18-4VPFF200-Q5","NFG","105.J.07","1",
"61626","QS18VP6R W/30","NFG","105.L.01","120",
"7700653","LO6.5m-BT18-VN6X2-H1141","NFG","73.G.02","1",
"53707","SME312D","NFG","76.A.04","5",
"79744","APQS30-DVH","NFG","76.C.04","22",
"79993","T30UXDA","NFG","96.G.03","2",
"811939","Q2XAPLPF-Q3","NFG","96.G.06","1",
"70756","PIR1X166UMH.875","NFG","91.H.02","5",
"78537","QS18VP6FF100Q9-78537","NFG","91.H.04","17",
"47812","MQDC1-515","NFG","57.R.02","1013",
"812664","MQDC1-515 BSZ","NFG","57.S.03","384",
"66956","MQDC1-560","NFG","110.B.01","15",
"48496","MQD9-430","NFG","110.G.04","1",
"45138","MQAC-406","NFG","110.J.04","3",
"118000","LIT PRESENCEPLUS P4 QUICK START GUIDE","NFG","111.K.02","2",
"814322","SLLE23-280-S-CNJ1","NFG","111.C.06","1",
"809940","WLS15PXRGB0920DSQP","NFG","112.K.08","5",
"198536","CABLE RIBBON ASSY EZS LS 1171.00mm 12 CONDUCTOR W/ LOCKING TABS","NFG","113.A.02","100",
"89921","SLLCP40-420","NFG","113.B.04","2",
"197233","SLPVAR14-270P8-801806 EZS LP R SUB ASSY 14mm X 270mm NO PKG","NFG","113.B.07","41",
"49813","BRT-50D","NFG","57.K.02","95",
"90661","iPW-BS24210","NFG","90.J.03","11",
"92655","BSP02-360AT","NFG","91.K.06","4",
"818414","D10BFP-CNAXM","NFG","94.J.05","1",
"75193","QS18VP6AF100QPMA","NFG","96.J.03","1",
"7700685","FOPR-BT18-VP6X2-H1141","NFG","96.J.03","1",
"77102","Q12RP6FF15Q3","NFG","96.J.04","3",
"74317","QS186LE212Q8","NFG","96.J.06","6",
"802816","QS18EK6LPQ7","NFG","93.J.02","4",
"806314","S22AMTSWGHT","NFG","90.L.04","1",
"83378","PDIS48UM32","NFG","90.E.07","102",
"28589","OTBVP6","NFG","91.B.01","5",
"804797","QDEG-825D","NFG","88.A.07","10",
"78882","APQ20-0.5V","NFG","88.D.03","10",
"47877","SI-LS42DMH","NFG","88.D.07","5",
"807244","BCEE-SX670A-RN-1M","NFG","88.G.05","67",
"809391","LTF12KC2LD-CNQZ01","NFG","89.G.03","4",
"48496","MQD9-430","NFG","90.B.01","30",
"87530","PIR1X326T-VL","NFG","90.B.04","16",
"800691","QS18EP6XLPCQ7","NFG","93.E.05","3",
"150032","PCB ASSY IVU TERMINAL BRD FEMALE RS232 B149017 TH-0.062 IN PA-2","NFG","93.F.04","2",
"73551","LS2TP30-1200Q88","NFG","57.A.01","31",
"44999","BRT-48X32B","NFG","57.E.02","985",
"812590","S4BA-MBK-16","NFG","58.D.02","26",
"75332","SMICC-3100","NFG","58.F.02","15",
"815294","QDE-830D BSZ","NFG","58.G.01","72",
"93158","RDLS-850D","NFG","58.G.01","60",
"11420","MQDC2S-1206","NFG","58.G.02","109",
"812396","S4BR30-1650-S","NFG","59.A.01","18",
"73674","LCF50LMP","NFG","77.D.04","4",
"801898","08858-1032-000-14","NFG","94.B.01","4",
"56607","S18SN6FF25","NFG","94.D.04","2",
"42174","S18-2VNDS-Q5","NFG","95.B.05","4",
"14013","PCB ASSY PBA B1056 MULTI-BEAM PB PA-8","NFG","100.B.03","128",
"06315","RES CF 1/4W 10K OHM 5% C-PREP (02039) W A0.170 B0.350","NFG","100.B.05","727",
"87651","DF-G3IR-ND-2M","NFG","101.A.05","18",
"7700191","EO1L15m-BT18-6X","NFG","102.C.02","1",
"7700071","DO1.5m-Q18-VN6X2","NFG","102.D.01","1",
"815664","Q20NAF400Q5","NFG","102.D.05","2",
"808871","QS18VP6AF350","NFG","102.E.06","35",
"7700648","DOIR100-BS18-VN6X2E","NFG","103.B.04","6",
"88161","M18-3VNLP-Q8","NFG","105.G.01","6",
"78277","Q20NRL W/30","NFG","105.G.03","3",
"91082","S18-2VNFF75-Q5","NFG","105.G.06","1",
"73190","QS18VP6LAFQ","NFG","105.J.01","4",
"806619","QCM50-K3D25-Q8-5","NFG","76.D.07","20",
"815684","PSA20ABR100Q5-CNMQ01","NFG","76.G.03","5",
"18341","K50BCLXRXP","NFG","96.F.02","7",
"800547","M18-3VPFF50-Q5","NFG","96.G.01","2",
"77898","K50LWRYPQ","NFG","96.G.02","1",
"71880","QS18VN6FF100Q5","NFG","96.H.05","3",
"48011","PIP640UMPPM.5","NFG","91.H.03","10",
"78641","K50LXRXPQ","NFG","93.H.07","1",
"90646","iPW-AE24100","NFG","57.R.03","101",
"29950","MBCC-530","NFG","110.B.02","51",
"72483","BRT-35X35BM","NFG","110.E.06","23",
"83392","BRT-2X2LVC","NFG","111.H.07","3",
"812387","S4BR30-300-S","NFG","112.B.03","10",
"87995","WLS28-2XW285XPBQ","NFG","112.F.04","1",
"146564","SLPE25-550NP8 EZS LP E SUB ASSY 25mm X 550mm NO PKG","NFG","112.G.04","6",
"805354","SLPVAP25-690","NFG","112.J.03","1",
"73557","LS2LR30-600Q8","NFG","113.A.01","1",
"804434","ABR3106-WSU2","NFG","91.J.02","12",
"80475","T30UXUC W/30","NFG","94.K.04","1",
"95497","M18-4VNRL-Q8","NFG","96.K.01","2",
"86563","S18-2VPLPC-Q8","NFG","97.J.05","5",
"75226","QS18EP6DVQ","NFG","92.K.02","2",
"806639","T30UXIA-806639","NFG","92.J.04","1",
"803365","RDLS-8100D","NFG","90.G.02","4",
"97640","QS18EP6XLPCQ5","NFG","91.A.01","41",
"813918","K50LGRYN-CN0001","NFG","87.E.01","1",
"77387","SA-M30E12","NFG","88.A.01","4",
"812099","MQDEC-410SS","NFG","88.E.01","50",
"64181","STBVP6Q5","NFG","88.E.06","1",
"57594","MQDC-815","NFG","89.A.01","21",
"93317","CSB-M1251M1251","NFG","89.E.04","19",
"117361","BRACKET CAMERA EXPERT IN LINE","NFG","90.A.07","6",
"817119","SA-DIN-BRACKET-817119","NFG","93.A.02","1",
"74974","SLM30P6Q","NFG","93.B.02","5",
"90736","IVU2PTGR12","NFG","92.C.03","4",
"77430","SI-HG63FQDR SUB-ASSY RIGHT MOUNT STAINLESS STEEL","NFG","77.G.01","13",
"807240","BCEE-SX670P-VP-1M","NFG","57.E.03","635",
"814296","BBR105-130RS","NFG","57.M.03","89",
"11381","LCF05LCMP","NFG","77.A.06","1",
"29332","PLIS-1-29332","NFG","77.C.05","1",
"809391","LTF12KC2LD-CNQZ01","NFG","77.E.04","3",
"82401","BES38-06S72T-360","NFG","77.G.04","15",
"11154","SB12TRNRQ3","NFG","94.A.04","2",
"29411","S18SP6L","NFG","94.E.05","2",
"29830","S183EQ","NFG","94.E.07","1",
"30597","S18SN6DMSC W/15","NFG","94.F.06","2",
"95728","M18-4VNLP-9M","NFG","94.G.02","1",
"804371","IVU2PTCX04","NFG","95.C.02","1",
"78160","Q20ELQ7","NFG","104.J.02","4",
"77763","Q20NLP","NFG","104.L.03","95",
"809738","S186E-CNRS01","NFG","105.A.07","15",
"78183","Q20EQPMA","NFG","102.B.03","1",
"61656","QS18VP6D W/30","NFG","102.C.05","9",
"808158","SOKTL165F3H","NFG","102.C.06","5",
"73082","QS30EQ","NFG","102.D.06","14",
"810519","QS18VN6FF150-CNSC01","NFG","103.K.01","180",
"86563","S18-2VPLPC-Q8","NFG","103.L.04","7",
"119460","HOUSING ASSY QS30 AC E/R","NFG","75.F.04","249",
"42161","S18-2VNDL-9M","NFG","105.D.04","2",
"73184","QS18VN6LAF","NFG","105.G.05","6",
"32105","DQ12AB6FF50","NFG","105.G.06","8",
"77759","Q20ND","NFG","105.K.01","240",
"71853","Q10AP6DVQ-71853","NFG","76.D.02","1",
"803021","K30LGRYPT","NFG","76.E.04","2",
"92218","SG-TL70-RC","NFG","76.E.06","9",
"812692","BCEE-SX671P-VP-2M","NFG","76.G.07","4",
"93097","CSF3A-M12F81M12M41","NFG","76.G.07","5",
"814208","K30PAF1000AMGRY4Q","NFG","76.J.06","3",
"188435","PCB ASSY TL70 LED 2-COLOR GRX B185138 PA-4","NFG","96.G.06","4",
"75032","SLM80B6QPMA","NFG","96.H.05","5",
"814894","S18-2VNFF150-2M-CNBN01","NFG","97.H.03","1",
"804735","QS18VP6CV20Q5","NFG","97.H.05","4",
"814315","BSCAB-PIO-F02","NFG","89.K.04","20",
"10474","CL50GRYAPQ","NFG","87.H.02","3",
"51821","PIR1X166UMHM.5","NFG","91.H.03","3",
"92504","DF-G2IR-NS-2M","NFG","93.H.07","1",
"47814","MQDC1-530","NFG","57.R.02","488",
"44996","BRT-53X19A","NFG","110.B.01","1807",
"806085","TL50GYRA-CNMW02","NFG","108.A.01","21",
"218123","DIODE 600V 1A 1N4005 C-PREP (05025) V A0.164 B0.350","NFG","110.E.04","274",
"244048","LS2TR30-1050Q8 EZS TYPE2 R SUB TRIP 30mm X 1050mm NO PACKAGE","NFG","112.C.02","4",
"138853","LS2HDTR30-1650Q8 EZS T2 HD RCV SUB ASSY TRIP 30mmX1650mm NO PKG TYPE2 HEAVY","NFG","112.G.07","1",
"816277","BCS1YVNQ","NFG","94.J.07","2",
"200370","QS18LP-802482 PCB QS18 CORDSET SUB ASSY","NFG","95.J.07","16",
"72107","Q12RB6FF15","NFG","96.J.04","4",
"77783","Q20PDL W/30","NFG","96.L.03","2",
"30822","S18AW3D W/30","NFG","96.L.04","1",
"803839","CNXCFF400","NFG","96.L.06","1",
"74733","QS186LE2Q8","NFG","96.L.07","1",
"77374","PIPS2.44THT2ASM","NFG","97.K.03","1",
"800585","M18-4VNFF50-2M","NFG","92.K.06","1",
"81567","T30UUPAQ-CRFV","NFG","93.J.05","3",
"76286","K50RPLPGREQ","NFG","93.L.02","2",
"80465","T30UXUAQ8","NFG","91.A.03","28",
"51909","PVA100N6R","NFG","89.A.05","4",
"84916","MQDC-WDSS-0406","NFG","90.A.07","5",
"74134","Q12AB6FF30Q5","NFG","93.A.04","7",
"809949","Q4XTULAF600-Q8","NFG","92.C.03","13",
"78843","K50LGRA2YNQP","NFG","93.F.03","1",
"97531","FLTR660-27","NFG","77.A.03","3",
"93334","LV463.7/2T.YCN","NFG","77.F.03","15",
"85074","XS1RO","NFG","77.G.03","2",
"70883","QDE-815D","NFG","57.D.01","2060",
"802032","WLS15XDW0360DSQP","NFG","58.B.03","100",
"40745","CA 29881 2.13m B64 C13 D10 E4 METRIC","NFG","58.D.03","1000",
"73662","MQDEC2-415","NFG","58.E.01","398",
"58979","BRT-84","NFG","58.F.01","910",
"812769","MAQDC-806 BSZ","NFG","58.H.02","100",
"89928","SLLCP40-910","NFG","59.B.01","5",
"72682","QS30LDQP","NFG","77.E.04","7",
"86929","PBPS43TMB5MFF1.2","NFG","77.F.07","3",
"58805","T30UHPB W/30","NFG","94.E.06","1",
"93863","K50BCLBXXPQ","NFG","94.F.02","1",
"68758","QS18EP6DBQ5","NFG","95.E.06","6",
"811937","Q2XABLPF-Q","NFG","104.G.02","1",
"94319","QS186E-WLK","NFG","104.J.03","2",
"86574","S18-2VPRS-Q5","NFG","104.J.03","2",
"817724","MQDEC1-806SS BSZ","NFG","100.A.01","198",
"235740","PCB ASSY S4B SLC 14MM 5-PIN STANDALONE PIGTAIL B233050 TH-0.062 IN PA-27","NFG","100.A.03","27",
"80792","RDLP-815D","NFG","101.B.01","1",
"42195","S18-2NAES-2M","NFG","102.C.04","1",
"75741","QS18VP6LAF250Q","NFG","103.F.04","4",
"805892","Q20NAF200Q","NFG","103.J.02","1",
"61619","QS186EQ","NFG","103.K.03","31",
"79819","K50DS","NFG","75.F.02","198",
"91068","S18-2VPFF30-Q8","NFG","105.G.06","1",
"810313","QS18EP6XLPCQ8-810313","NFG","73.F.07","6",
"812608","SOK-TL50-150AC","NFG","76.B.04","20",
"65147","SI-QM-M20","NFG","76.B.07","4",
"815103","BRF-HS30E-QD8","NFG","76.C.04","9",
"803270","DEE8-43.3D-803270","NFG","76.G.04","5",
"12422","T30UXDPCQ8-12422","NFG","96.H.03","1",
"801730","PBR1X326UMCE","NFG","97.H.01","40",
"818366","MQDEC2-506 BSZ CN0001","NFG","57.T.02","1402",
"812812","MQDC-415RA BSZ","NFG","57.T.03","678",
"73551","LS2TP30-1200Q88","NFG","57.U.01","5",
"244055","LS2E30-1050Q8 EZS TYPE2 E SUB ASSY 30mm X 1050mm NO PACKAGE","NFG","112.A.09","10",
"814386","SLLR40-280-S-CNM1","NFG","112.B.03","10",
"118708","LS2TR30-300Q8 EZS TYPE2 R SUB TRIP 30mm X 300mm NO PKG","NFG","112.D.05","4",
"94279","WLS27XW850DSQ","NFG","112.H.07","4",
"87795","WLS28-2CW285XQ","NFG","112.J.04","3",
"87487","WLB32C850PB","NFG","112.J.06","2",
"02679","LX6RQ","NFG","113.B.06","5",
"92639","BSP02-260AT","NFG","90.L.07","9",
"814783","BCEE-R45-VP-1M","NFG","90.K.03","3",
"802416","K50BCLYXXPQPMA-802416","NFG","91.J.03","2",
"92896","S70-5-E1-N","NFG","91.K.06","1",
"95494","M18-4VPDS-2M","NFG","94.L.06","6",
"805177","QS18VN6AF120","NFG","96.K.05","1",
"42182","S18-2VNRL-Q8","NFG","96.L.01","2",
"95486","M18-4VPLV-2M","NFG","96.L.02","1",
"63189","QS18VP6DQ5","NFG","97.K.01","3",
"92906","K50BCLGXXPQ","NFG","93.J.02","1",
"12142","QS18VP6AF40Q5","NFG","93.L.03","4",
"7700697","DOIR1m-BR85-ANP6X2","NFG","90.D.02","1",
"811051","SI-QM-SSA-2RA","NFG","90.D.03","17",
"49482","SI-LS83E","NFG","90.D.04","5",
"814317","BSCAB-ETH-M02","NFG","90.E.03","49",
"87527","PBR1X323U-VL","NFG","89.G.02","13",
"192925","WIRE 11069 BLK 034.68 B Y0.170 Z0.500","NFG","93.A.03","14",
"112029","ADAPTER XDUCER S18U METALIZED RIGHT ANGLE-1000 PC MIN ORDER","NFG","NFG.00.00","8",
"44019","S186EQDP","NFG","93.D.04","1",
"77287","K50LGRX7PQ","NFG","93.D.05","1",
"814524","QS18EK6XLPCQ5-814524","NFG","93.F.02","3",
"803270","DEE8-43.3D-803270","NFG","77.E.03","3",
"209905","LED DRIVER 50W CC 1.1A 30-45V 0-10V DIM","NFG","57.P.01","112",
"25551","SSA-MBK-EEC2","NFG","58.D.02","25",
"813405","BCEE-SX674C-VP-1M","NFG","58.G.03","15",
"89914","SLLCP23-1540","NFG","59.B.01","2",
"58856","SI-QS-SSA-3","NFG","77.C.05","3",
"85068","SC26-2DE","NFG","77.F.06","1",
"33444","T30SP6RQ","NFG","77.H.07","1",
"94885","Q4XTILAF100-Q8","NFG","94.D.05","4",
"802819","QS18EK6EQ8","NFG","94.E.07","1",
"814336","QS18VN6FF100-CNSC03","NFG","94.G.02","46",
"85839","DQ12AB6LPQ5","NFG","94.G.04","1",
"245517","DISPLAY ASSY DUAL DISCRETE OUTPUT","NFG","95.B.05","30",
"32036","K50LGRYPPB2","NFG","95.C.07","1",
"10287","FIBER PIRS1X166UMAL25 SUBASSY PLASTIC FIBER","NFG","95.D.04","9",
"94579","Q20PDXL-94579","NFG","104.G.07","12",
"7700673","XSOR100-BT18-VP6X2-H1141","NFG","102.B.04","4",
"77765","Q20PLV","NFG","102.D.07","13",
"42146","S18-2VPLP-9M","NFG","102.E.03","3",
"71884","QS18VP6FF100Q5","NFG","103.B.01","147",
"71782","QS18VN6FQ8","NFG","103.J.07","1",
"801262","QS18VN6XLPQ8","NFG","105.G.02","4",
"87271","OTBVR81QDHP W/Y","NFG","73.F.02","2",
"807247","QS18UNAQ5 -CNBL01","NFG","76.A.05","10",
"65932","PBCL21T","NFG","76.D.03","1",
"802820","QS18EK6EQ7","NFG","76.F.02","1",
"116896","WIRE 11018 VIO 001.5 B Y0.125 Z0.125","NFG","76.J.07","340",
"74965","SLM10B6","NFG","97.C.03","35",
"66432","QS18VP6LVQ7","NFG","97.H.02","1",
"50472","M18SN6FF100 W/30","NFG","97.H.05","1",
"45733","Q14AP6RQ","NFG","89.K.05","1",
"49816","BRT-77X77C","NFG","57.Q.03","1561",
"812355","S4BE14-450-S","NFG","112.B.04","7",
"809024","SLLR14-910-S","NFG","112.C.02","1",
"75424","EA5E300Q","NFG","112.G.06","1",
"809940","WLS15PXRGB0920DSQP","NFG","112.H.05","1",
"79004","QS18VN6FF100-79004","NFG","94.L.05","13",
"33691","S18AW3FF100Q1","NFG","97.J.04","11",
"30823","S18RW3D W/30","NFG","92.K.06","1",
"805899","Q20PAF200 W/30","NFG","93.J.06","2",
"816276","BCS1RVNQ","NFG","93.L.04","5",
"26080","PBT26U","NFG","90.D.06","45",
"80460","T30UXDCQ8","NFG","91.C.02","30",
"811050","SI-QM-SMFA-2","NFG","91.G.03","87",
"90723","IVU2PRGR08","NFG","87.A.02","1",
"814389","CSB-M1241DB9-CNMW02","NFG","89.C.01","135",
"33204","SMB30S","NFG","89.D.05","2",
"80062","T30UXDBQPMA","NFG","93.C.02","2",
"35151","S18RW3LQ1","NFG","93.D.06","1",
"50470","M18SN6LP W/30","NFG","93.F.04","1",
"56566","SL30VB6VY","NFG","95.G.05","3",
"76278","K50RPLPGXDQ","NFG","95.H.02","1",
"806306","SXA-850D","NFG","57.J.01","60",
"47813","MQDC1-515RA","NFG","58.D.02","93",
"89908","SLLCP23-1120","NFG","59.B.01","2",
"812388","S4BR30-450-S","NFG","59.C.03","26",
"25400","K30LGXXPPB2","NFG","77.D.06","1",
"801980","PGIRS66U-40","NFG","77.E.07","150",
"29512","RDM35","NFG","94.H.04","5",
"73207","QS30FF600 W/30","NFG","95.A.04","1",
"802875","Q4XTULAF500-Q8","NFG","95.B.04","20",
"239209","WIRE 110022 RED 001.75 B Y0.125 Z0.125","NFG","95.E.03","10",
"816182","BCS1TVN1M","NFG","104.G.03","7",
"800566","M18-3VNFF200-2M","NFG","104.H.01","3",
"69868","QS18VN6FPQ5","NFG","104.J.05","2",
"64584","QS18VP6RQ5","NFG","104.L.03","75",
"806076","S18-2VNFF50-2M-806076","NFG","102.E.03","10",
"194349","LENS ANNEALED QS18-CCO","NFG","102.K.04","1260",
"813866","S18SN6D-CNJN01","NFG","103.E.03","76",
"800766","QS18VN6DLQ8","NFG","103.G.04","19",
"814147","Q2XABFF50-Q5","NFG","105.J.03","3",
"91112","S18-2VNFF200-Q5","NFG","105.J.04","4",
"28940","S18SN6FF50","NFG","73.F.01","3",
"10413","RP-RM83F-75LT 83mmm SUB ASSY ROPE PULL METAL HSG LATCH","NFG","76.C.07","1",
"134335","COVER TRANSDUCER ULS","NFG","76.E.03","36",
"817496","QS18AN6LAF400IR-CNJC05","NFG","76.J.04","8",
"90634","iPW-A24150","NFG","57.R.03","18",
"80811","DELPE-81D","NFG","110.E.05","80",
"808663","CSB4-M1251M1250","NFG","110.H.02","170",
"240806","LS2E30-900Q8 EZS TYPE2 E SUB ASSY 30mm X 900mm NO PACKAGE","NFG","111.A.05","3",
"808963","SLLE14-560-S","NFG","112.A.01","1",
"244049","LS2TR30-1200Q8 EZS TYPE2 R SUB TRIP 30mm X 1200mm NO PACKAGE","NFG","112.A.03","15",
"809102","SLLCR14-1400-S","NFG","112.A.06","1",
"817738","S4BR30-300-S-CNMW01","NFG","112.C.04","2",
"88100","WLS28-2XW430DSQ","NFG","112.G.03","2",
"806634","Q126E-806634","NFG","90.J.07","6",
"13892","IVUC-E-406","NFG","91.K.05","8",
"26799","QS30FF400Q-26799","NFG","94.K.03","1",
"95478","M18-4VPLP-2M","NFG","96.L.05","3",
"805895","Q20PAF200Q7","NFG","97.K.05","13",
"42187","S18-2VPRL-Q8","NFG","97.J.06","1",
"33688","S18AW3RQ1","NFG","92.L.03","3",
"124254","LIT PACKET EZS TYPE2 SUB ASSY DOMESTIC","NFG","58.E.03","570",
"78802","K30LGXYPQ","NFG","91.B.03","100",
"806180","K50PTKQ","NFG","88.A.05","9",
"41487","SYRINGE ASSY 10CC BOX OF 100","NFG","88.B.07","4",
"26540","PT300","NFG","89.C.03","15",
"810522","BES38-06S6T-2000","NFG","89.G.04","5",
"77817","BWA-2O5-C","NFG","90.A.04","99",
"10853","LMF04","NFG","92.A.05","1",
"814047","QS18VP6LAF300Q5-CNBN01","NFG","93.B.04","5",
"80994","K50LYRW6PQ","NFG","93.C.03","1",
"805590","SSA-EB1P-02-805590","NFG","93.D.07","50",
"87557","DF-G2-PS-9M","NFG","93.E.04","3",
"69705","SSA-EBM-02E","NFG","93.F.01","7",
"02964","M186EQP","NFG","93.F.06","2",
"78943","QDE-830D","NFG","57.M.01","171",
"72207","DEE2R-815D","NFG","58.G.02","4",
"809295","TL50B-GYRAQBSZ","NFG","59.A.01","2035",
"89769","SLLCP23-1050P88","NFG","59.A.01","3",
"89924","SLLCP40-630","NFG","59.B.01","2",
"813912","DES4E-51D","NFG","77.E.07","46",
"812214","K30PTALGRY3","NFG","94.A.04","1",
"74217","QS18UPA W/30","NFG","94.A.06","3",
"92560","M18-3NAES-Q8","NFG","94.F.03","4",
"48657","M18SN6LPQ","NFG","95.A.05","1",
"74569","T30UDPAQP-74569","NFG","95.B.07","2",
"29823","S183E","NFG","95.C.05","5",
"97639","QS18EN6XLPCQ","NFG","95.D.02","6",
"7700848","LOP6m-BS18K-VP6X2-H1141","NFG","95.E.02","3",
"83321","Q20PR-83321","NFG","104.J.03","1",
"95490","M18-4VPDL-2M","NFG","104.J.05","5",
"816187","BCS1TVN2M","NFG","103.G.05","2",
"808395","DQ12AN6RQ3","NFG","103.J.03","16",
"175739","HARDWARE PKT WLB32 DC 1-2 FT","NFG","75.E.03","300",
"133485","LIT SC22-3 QUICK START GUIDE","NFG","76.D.03","10",
"69693","8-LM2T-C01","NFG","76.D.04","4",
"85075","XS2RO","NFG","76.E.05","4",
"815683","PSA20E100Q5-CNMQ01","NFG","76.H.03","5",
"62084","LIT ROPE PULL 72mm FOLDED LIMIT STYLE","NFG","76.H.05","7",
"51916","PVA375P6EQ","NFG","76.J.04","1",
"31340","S18LGRBN","NFG","96.C.03","135",
"76284","K50APLPGREQ","NFG","96.G.04","1",
"91495","iPW-AE24015","NFG","89.K.01","56",
"85130","K30APTGRCQ","NFG","89.K.04","1",
"25236","MBCC-312","NFG","90.H.04","3",
"48346","M186E","NFG","93.H.03","2",
"816250","S4BA-CASCADE-3","NFG","110.B.02","13",
"816220","S4BA-MBK-11","NFG","110.G.01","80",
"240804","LS2E30-150Q8-BSZ EZS TYPE2 E SUB ASSY 30mm X 150mm NO PACKAGE","NFG","112.B.03","6",
"92636","BSP02-224AT","NFG","90.L.07","27",
"76355","K50LGRXNQ","NFG","94.L.06","2",
"804714","QS18VP6DVSQ5","NFG","96.K.05","3",
"71778","QS18VP6FQ8","NFG","97.K.04","19",
"7700255","DO1L300-BT18-VP6X2","NFG","93.J.03","1",
"73662","MQDEC2-415","NFG","58.E.03","81",
"814315","BSCAB-PIO-F02","NFG","90.E.06","49",
"49480","SI-LS100F","NFG","88.A.04","4",
"47881","SI-LS42DMI","NFG","88.E.01","6",
"26266","SSA-EB1PLYR-02ECQ5A","NFG","88.G.07","7",
"806619","QCM50-K3D25-Q8-5","NFG","89.D.06","31",
"800004","SB12TE1-800004","NFG","92.A.05","2",
"79215","SLM180P6Q","NFG","93.A.06","1",
"196341","IC BOOT R5F1007EANA-32-I-M CS:F08A37D DM:19634110 or FW1","NFG","NFG.00.00","1000",
"235813","RING E-STOP PVC YELLOW","NFG","77.G.03","41",
"235813","RING E-STOP PVC YELLOW","NFG","77.H.03","9",
"809438","LS2TP30-300Q88-CNMW02","NFG","57.B.02","2",
"809013","SLLE23-840-S","NFG","58.A.02","9",
"801219","MAR1816NX485Q-801219","NFG","58.C.03","25",
"47881","SI-LS42DMI","NFG","58.E.02","45",
"33599","MBCC-330","NFG","58.J.01","89",
"814317","BSCAB-ETH-M02","NFG","77.D.06","2",
"813349","T30R-1515-CKDQ","NFG","77.E.07","1",
"11159","SB12TAPRQ3","NFG","94.A.02","3",
"21398","S18LGRYPQP","NFG","94.A.03","13",
"95106","K50APTGRYF2-95106","NFG","94.B.01","1",
"55975","T30UIPAQ","NFG","94.C.06","5",
"73160","QS18UNAE","NFG","94.H.03","1",
"816274","BCS1TVNQ","NFG","95.A.03","53",
"7700186","SO30-K12-ANP6X2-H1141-0.15","NFG","95.B.02","1",
"18340","K50BCLXGXP","NFG","95.B.04","2",
"92551","M18-3VNDS-2M","NFG","95.C.05","2",
"129950","CA 52549 0.180m B6 C3 D25 E3 METRIC","NFG","95.D.05","8",
"11451","QS18VP6AF300Q","NFG","104.J.04","31",
"06508","TRANSISTOR NPN SIGNAL MPSA06 C-PREP (05030) ZB A 0.125","NFG","100.A.03","71",
"91088","S18-2VPFF75-Q8","NFG","102.B.04","1",
"817205","QS18AN6LAF400IR","NFG","102.C.05","2",
"805898","Q20NAF200 W/30","NFG","102.C.05","1",
"77113","Q12AP6LPQ3","NFG","102.D.07","4",
"61639","QS18VN6CV15","NFG","102.J.03","26",
"02789","QS186LE14Q8","NFG","103.J.06","3",
